"N_gen","Herit_African","Sex_ratio_African","N_mut_African","N_sub_African","Theta_African","Het_African","Herit_European","Sex_ratio_European","N_mut_European","N_sub_European","Theta_European","Het_European","Herit_Asian","Sex_ratio_Asian","N_mut_Asian","N_sub_Asian","Theta_Asian","Het_Asian","mr","ms"
105100,6.2133e-06,0.499862,3,1,0.000276486,0.000123944,7.35556e-06,0.498961,13,1,0.00110755,3.26432e-05,0.000110045,0.505838,7,1,0.000581333,9.88778e-05,5,5
105100,2.44928e-06,0.499171,6,0,0.000552972,1.09011e-05,0.000131543,0.499502,7,0,0.000596374,0.000260396,0.00023784,0.493742,14,0,0.00116267,0.000482297,5,5
105100,0.000350447,0.512367,7,0,0.000645134,0.00129655,2.51991e-05,0.529208,8,1,0.000681571,0.000515161,2.21212e-05,0.527701,12,1,0.000996572,0.000429372,5,5
105100,0.000201925,0.511952,4,0,0.000368648,0.000850608,4.43813e-06,0.50266,9,0,0.000766767,0.000100968,2.04738e-07,0.499916,8,0,0.000664381,1.29424e-05,5,5
105100,0.000576232,0.521694,6,0,0.000552972,0.000609679,0.000456559,0.529805,10,0,0.000851963,0.000411814,0.000539924,0.521631,7,0,0.000581333,0.000477119,5,5
105100,0.000145226,0.518378,8,2,0.000737296,0.000895627,0.000151616,0.535297,11,2,0.00093716,0.00112638,0.000158443,0.523059,12,2,0.000996572,0.00133943,5,5
105100,3.32998e-07,0.501244,6,0,0.000552972,2.93803e-05,2.89556e-06,0.499218,10,0,0.000851963,5.48661e-06,1.18769e-06,0.500315,7,0,0.000581333,2.98076e-06,5,5
105100,6.45025e-06,0.50228,7,0,0.000645134,0.00018764,2.81362e-06,0.498762,11,0,0.00093716,9.97203e-06,1.0359e-05,0.49853,15,0,0.00124571,6.14622e-05,5,5
105100,0.000208597,0.510018,7,0,0.000645134,0.000827038,0.00017917,0.512733,10,0,0.000851963,0.000853732,8.29695e-05,0.505985,9,0,0.000747429,0.000528564,5,5
105100,0.000346854,0.528119,7,2,0.000645134,0.000493244,0.000264798,0.516631,11,2,0.00093716,0.000365496,0.000125488,0.515037,9,2,0.000747429,0.000170048,5,5
105100,1.51511e-05,0.519414,5,0,0.00046081,0.000275366,1.05779e-06,0.50892,9,1,0.000766767,1.8751e-05,1.64996e-07,0.508506,12,1,0.000996572,1.57493e-06,5,5
105100,1.36438e-06,0.50456,6,0,0.000552972,4.65397e-05,1.04079e-05,0.504197,5,0,0.000425982,0.000339468,8.12747e-06,0.503822,8,0,0.000664381,0.000246206,5,5
105100,0.000109449,0.525563,4,1,0.000368648,0.000140106,8.90305e-06,0.532451,11,1,0.00093716,1.23995e-05,3.4905e-07,0.528331,13,1,0.00107962,4.03106e-06,5,5
105100,1.62884e-05,0.497651,4,0,0.000368648,0.000359604,3.00153e-05,0.498791,5,0,0.000425982,0.000278928,4.44721e-05,0.49412,11,0,0.000913524,0.000412756,5,5
105100,0.000788941,0.517549,4,0,0.000368648,0.000936945,0.000671787,0.514156,6,0,0.000511178,0.000793216,0.00079877,0.53314,13,0,0.00107962,0.00098117,5,5
105100,2.82206e-06,0.513058,7,1,0.000645134,5.20525e-05,5.30775e-05,0.513359,8,1,0.000681571,0.000230805,5.95491e-07,0.513273,7,1,0.000581333,4.65852e-06,5,5
105100,7.94164e-06,0.526669,4,2,0.000368648,0.000307252,2.35323e-06,0.519476,13,2,0.00110755,4.86058e-05,1.7908e-06,0.522912,7,2,0.000581333,7.06951e-06,5,5
105100,0.000561689,0.523145,6,1,0.000552972,0.000831096,1.74143e-05,0.534728,11,2,0.00093716,4.38634e-05,2.14033e-07,0.538264,10,2,0.000830476,3.6733e-06,5,5
105100,5.24046e-05,0.525632,5,0,0.00046081,0.000221451,1.4421e-07,0.523488,5,1,0.000425982,1.33679e-06,6.70477e-06,0.525811,10,1,0.000830476,0.000236984,5,5
105100,9.94064e-06,0.502004,9,0,0.000829458,9.27282e-05,1.98459e-07,0.500754,7,0,0.000596374,5.19608e-06,6.83295e-08,0.500126,5,0,0.000415238,4.82971e-07,5,5
105100,8.05655e-05,0.515752,8,1,0.000737296,0.0013013,9.59386e-05,0.51683,8,1,0.000681571,0.00013811,6.20642e-05,0.516192,14,1,0.00116267,0.000645631,5,5
105100,4.9224e-05,0.524803,5,2,0.00046081,0.000513984,3.97871e-05,0.53009,8,2,0.000681571,0.000421371,2.492e-05,0.52579,10,2,0.000830476,0.000268303,5,1
105100,0.000117716,0.526876,8,3,0.000737296,0.000171687,6.98343e-05,0.526476,10,3,0.000851963,0.000526731,3.21188e-05,0.52432,6,3,0.000498286,0.000433779,5,1
105100,3.43949e-07,0.522316,3,1,0.000276486,8.34595e-06,6.69405e-06,0.523688,6,1,0.000511178,3.55914e-05,3.82059e-06,0.521211,7,1,0.000581333,1.85927e-05,5,1
105100,0.0015302,0.533163,6,0,0.000552972,0.000427197,0.00081026,0.526448,8,1,0.000681571,0.000162663,0.0014353,0.533308,6,0,0.000498286,0.00038382,5,1
105100,0.00199251,0.522385,4,1,0.000368648,0.000745209,0.00159367,0.525736,9,1,0.000766767,0.000980042,0.000537022,0.543578,18,1,0.00149486,0.000651631,5,1
105100,0.000614345,0.534268,5,1,0.00046081,0.000651145,0.000502525,0.524427,10,1,0.000851963,0.00066823,2.46731e-05,0.514092,11,1,0.000913524,0.000201848,5,1
105100,0.000485601,0.526254,7,1,0.000645134,0.000553357,2.82899e-05,0.532878,5,2,0.000425982,1.99104e-06,4.63995e-06,0.52957,12,2,0.000996572,4.89412e-05,5,1
105100,0.00164083,0.534407,2,2,0.000184324,0.000490956,1.7991e-05,0.508806,7,2,0.000596374,1.28908e-05,0.000258888,0.504389,16,2,0.00132876,0.000110446,5,1
105100,0.00163802,0.499655,12,0,0.00110594,0.00100152,9.68185e-05,0.508095,12,0,0.00102236,0.000842476,9.98315e-05,0.497102,17,0,0.00141181,0.000941306,5,1
105100,0.00190136,0.525494,3,0,0.000276486,0.000442073,0.00210499,0.526618,10,0,0.000851963,0.000479801,0.00200949,0.523269,12,0,0.000996572,0.000502796,5,1
105100,2.24983e-05,0.496269,1,0,9.2162e-05,2.93342e-05,0.000127846,0.502916,8,0,0.000681571,4.20473e-05,2.93614e-06,0.501785,9,0,0.000747429,4.57278e-06,5,1
105100,0.00318289,0.530192,1,1,9.2162e-05,0.000325936,0.00270438,0.523147,8,1,0.000681571,0.000272382,0.00141927,0.515184,10,1,0.000830476,0.000146592,5,1
105100,0.00127955,0.522109,5,1,0.00046081,0.000663143,0.000257062,0.502347,10,1,0.000851963,0.000149053,0.000792509,0.513042,14,1,0.00116267,0.000358736,5,1
105100,0.000412242,0.518032,6,2,0.000552972,0.0010188,2.4761e-05,0.512477,10,2,0.000851963,0.000439774,4.29941e-05,0.518145,12,2,0.000996572,0.000512366,5,1
105100,0.00486103,0.535857,10,0,0.00092162,0.000870898,9.19786e-05,0.498705,8,0,0.000681571,4.37055e-05,5.30308e-05,0.499097,12,0,0.000996572,2.17407e-05,5,1
105100,0.000833207,0.522247,9,2,0.000829458,0.000599532,0.000703133,0.526789,4,2,0.000340785,0.000419202,0.000419708,0.513441,9,2,0.000747429,0.000247967,5,1
105100,0.001067,0.525494,4,1,0.000368648,0.000454125,0.000995973,0.522549,6,1,0.000511178,0.000474647,0.000502745,0.510522,6,1,0.000498286,0.00019218,5,1
105100,5.37918e-06,0.537516,4,1,0.000368648,3.90302e-05,7.13874e-07,0.533447,5,1,0.000425982,5.97462e-07,8.74701e-07,0.535786,9,1,0.000747429,3.4832e-06,5,1
105100,0.00105691,0.521141,8,0,0.000737296,0.000488922,0.00108996,0.51444,7,0,0.000596374,0.000467764,0.00115277,0.52329,9,0,0.000747429,0.000490611,5,1
105100,0.000698797,0.517825,6,0,0.000552972,0.000543787,0.000661094,0.518082,11,0,0.00093716,0.000496839,0.000681255,0.515646,10,0,0.000830476,0.000489903,5,1
105100,6.56284e-05,0.512851,4,1,0.000368648,0.00051759,3.02503e-05,0.509091,8,1,0.000681571,0.00024295,4.84962e-05,0.515772,16,1,0.00132876,0.000391607,5,1
105100,0.000830106,0.520589,6,0,0.000552972,0.000546803,0.000240622,0.54002,8,0,0.000681571,0.000167016,0.000326219,0.533119,13,0,0.00107962,0.000217542,5,1
105100,1.20004e-05,0.529501,4,1,0.000368648,1.83096e-05,3.23315e-06,0.527728,4,1,0.000340785,8.70227e-06,1.73793e-06,0.525538,9,1,0.000747429,4.36359e-06,5,1
105100,0.000195699,0.521349,6,1,0.000552972,0.000607969,0.000212949,0.516944,10,1,0.000851963,0.000650746,0.000184539,0.515814,8,1,0.000664381,0.000571496,5,1
105100,0.00133101,0.533854,7,3,0.000645134,0.000648837,0.00120373,0.519448,8,3,0.000681571,0.000525468,0.00124357,0.52308,16,3,0.00132876,0.000488674,5,1
105100,0.00081921,0.523007,9,1,0.000829458,0.000798207,0.000264971,0.531968,10,1,0.000851963,0.000550636,0.000389251,0.531187,14,2,0.00116267,0.000412547,5,1
105100,0.00224904,0.529225,7,0,0.000645134,0.000480024,0.00173413,0.51942,8,0,0.000681571,0.000425479,4.30417e-06,0.502541,5,0,0.000415238,5.78866e-06,5,1
105100,0.00116459,0.520934,9,0,0.000829458,0.00145836,0.000420299,0.507981,9,1,0.000766767,0.000660801,0.000528167,0.50777,10,1,0.000830476,0.000479252,5,1
105100,0.001746,0.525563,7,0,0.000645134,0.000658741,0.00180411,0.518794,11,0,0.00093716,0.00052928,0.00132359,0.522177,10,0,0.000830476,0.000414183,5,1
105100,0.00174824,0.526461,10,0,0.00092162,0.00074468,0.00089867,0.511481,13,0,0.00110755,0.00097197,0.000629829,0.514617,12,1,0.000996572,0.000520471,5,1
105100,0.00230693,0.525494,4,0,0.000368648,0.000509692,0.00255393,0.529549,11,0,0.00093716,0.000471391,0.00263693,0.534778,11,0,0.000913524,0.000505116,5,2
105100,0.000677491,0.520105,8,1,0.000737296,0.000806691,0.00064388,0.51592,11,1,0.00093716,0.00112578,0.000829364,0.507602,17,1,0.00141181,0.00134334,5,2
105100,0.00418905,0.526392,6,0,0.000552972,0.000454114,0.00278098,0.508892,9,0,0.000766767,0.000221941,0.00460867,0.523627,7,0,0.000581333,0.000341761,5,2
105100,0.00248505,0.513887,5,0,0.00046081,0.000593721,0.00319671,0.529777,12,0,0.00102236,0.0009529,0.00331442,0.524782,10,0,0.000830476,0.000856263,5,2
105100,0.00631211,0.513334,3,0,0.000276486,0.000162644,0.00860301,0.528183,10,0,0.000851963,0.000348417,0.00453325,0.525223,9,0,0.000747429,0.000518942,5,2
105100,0.000667774,0.516512,3,0,0.000276486,0.000528489,0.000613508,0.516887,11,0,0.00093716,0.000502026,0.000822426,0.510942,16,0,0.00132876,0.000404709,5,2
105100,0.00629498,0.520243,6,0,0.000552972,0.000520504,0.00675302,0.520501,7,0,0.000596374,0.000223479,0.00711668,0.520518,12,0,0.000996572,0.000209593,5,2
105100,0.00433271,0.513196,6,0,0.000552972,0.000328156,0.00733384,0.528923,6,0,0.000511178,0.000266358,0.00728475,0.524299,8,0,0.000664381,0.000275878,5,2
105100,0.0028358,0.519207,4,0,0.000368648,0.00041586,0.00347794,0.53339,11,0,0.00093716,0.000518353,0.00338852,0.526546,11,0,0.000913524,0.000464921,5,2
105100,0.00068939,0.524665,4,1,0.000368648,0.000397646,0.000137134,0.533191,7,1,0.000596374,0.000501444,0.00013415,0.529738,9,1,0.000747429,0.000154074,5,2
105100,0.000316122,0.52197,4,1,0.000368648,0.000502764,0.000121841,0.504794,6,1,0.000511178,0.000182462,0.000183452,0.517956,15,1,0.00124571,0.000297883,5,2
105100,0.00423986,0.52729,4,0,0.000368648,0.000594552,0.000615077,0.505733,8,0,0.000681571,6.58985e-05,0.0031556,0.520476,9,0,0.000747429,0.000346148,5,2
105100,0.00124586,0.518032,9,0,0.000829458,0.000614747,0.00148695,0.518907,8,0,0.000681571,0.000649496,0.00115972,0.521484,10,0,0.000830476,0.000503027,5,2
105100,0.00225433,0.531297,5,0,0.00046081,0.001043,0.0023709,0.522436,5,0,0.000425982,0.000998065,0.00225823,0.526441,7,0,0.000581333,0.000976249,5,2
105100,0.00044246,0.533577,6,1,0.000552972,0.000490055,0.000265675,0.538398,12,1,0.00102236,0.000232114,0.000389219,0.53902,6,1,0.000498286,0.000290061,5,2
105100,0.00228595,0.516305,4,0,0.000368648,0.000535355,0.0018339,0.521013,8,0,0.000681571,0.000528161,0.00138502,0.517221,7,0,0.000581333,0.00072677,5,2
105100,0.00266823,0.519621,6,0,0.000552972,0.000343618,0.00457202,0.523659,8,0,0.000681571,0.000593504,0.00474159,0.521631,15,0,0.00124571,0.000593456,5,2
105100,0.00543013,0.514025,8,0,0.000737296,0.000230664,0.0196848,0.533618,9,0,0.000766767,0.000589343,0.00646608,0.52621,10,0,0.000830476,0.000257577,5,2
105100,0.00325887,0.526876,10,0,0.00092162,0.000694202,0.00252828,0.513103,9,0,0.000766767,0.000464205,0.00331684,0.525412,14,0,0.00116267,0.000739232,5,2
105100,0.00467446,0.527152,6,0,0.000552972,0.000531855,0.00421041,0.525082,8,0,0.000681571,0.000349946,0.00511858,0.533287,8,0,0.000664381,0.000409798,5,2
105100,0.00106556,0.516098,8,0,0.000737296,0.00100196,0.000702573,0.515635,3,0,0.000255589,0.000891924,0.000743409,0.526819,17,0,0.00141181,0.000745319,5,2
105100,0.000171855,0.515614,4,3,0.000368648,0.000572465,0.000197032,0.522094,6,3,0.000511178,0.000879426,0.000161153,0.516759,16,3,0.00132876,0.000445742,5,2
105100,0.0029922,0.52957,5,2,0.00046081,0.000660652,0.0036112,0.533163,8,2,0.000681571,0.000678279,0.0029639,0.522135,11,2,0.000913524,0.000500135,5,2
105100,0.000933862,0.533094,1,0,9.2162e-05,0.00048178,9.55721e-05,0.541187,9,1,0.000766767,0.000160814,0.000853863,0.529192,13,0,0.00107962,0.000440102,5,2
105100,0.01017,0.523214,9,0,0.000829458,0.00035511,0.0184549,0.53063,10,0,0.000851963,0.000570242,0.000210016,0.497207,13,0,0.00107962,7.19125e-05,5,2
105100,0.00100663,0.525425,8,1,0.000737296,0.000976498,0.00107467,0.522265,11,1,0.00093716,0.000974518,0.000325217,0.541604,16,1,0.00132876,0.000509402,5,2
105100,0.00600642,0.524872,11,1,0.00101378,0.000263663,1.38154e-05,0.508465,7,1,0.000596374,6.08327e-06,7.08523e-07,0.507161,6,1,0.000498286,6.03473e-06,5,2
105100,0.00818707,0.523421,14,0,0.00129027,0.000626294,0.000905717,0.51922,13,0,0.00110755,0.000515563,0.000672461,0.510984,6,0,0.000498286,0.000380556,5,2
105100,2.75031e-05,0.509949,7,1,0.000645134,0.000128593,9.46513e-07,0.50266,5,1,0.000425982,2.15579e-05,2.56236e-05,0.511404,10,1,0.000830476,2.70732e-06,5,2
105100,0.00297132,0.520036,5,1,0.00046081,0.000229176,0.00136997,0.512847,8,1,0.000681571,0.000103907,0.00791697,0.522051,12,1,0.000996572,0.000575652,5,2
105100,0.00181694,0.531781,4,0,0.000368648,0.000679641,0.001395,0.52198,10,0,0.000851963,0.000782511,0.0014531,0.521484,11,0,0.000913524,0.000925468,5,4
105100,0.0184359,0.530054,7,0,0.000645134,0.000618295,0.00153576,0.521326,8,0,0.000681571,0.000565151,0.00135734,0.524677,8,0,0.000664381,0.000498067,5,4
105100,0.00389753,0.525494,6,0,0.000552972,0.000457526,0.00348777,0.520046,10,0,0.000851963,0.0003911,0.00338494,0.524908,12,0,0.000996572,0.000361662,5,4
105100,0.00631494,0.524527,5,0,0.00046081,0.000486441,0.00199776,0.516745,7,0,0.000596374,0.000498695,0.000812268,0.520497,9,0,0.000747429,0.000504358,5,4
105100,0.00816618,0.526738,5,0,0.00046081,0.000416262,0.00313631,0.515322,5,0,0.000425982,0.000264839,1.39129e-05,0.497816,8,0,0.000664381,1.32277e-06,5,4
105100,0.0292034,0.518516,6,0,0.000552972,0.00112222,0.0108851,0.524314,9,0,0.000766767,0.000300579,0.0118082,0.524236,13,0,0.00107962,0.000336337,5,4
105100,0.0218157,0.521625,4,0,0.000368648,0.000490818,5.05065e-05,0.504709,8,0,0.000681571,5.91997e-05,4.63188e-06,0.50336,10,0,0.000830476,4.89072e-06,5,4
105100,0.00284191,0.523559,6,0,0.000552972,0.000497554,0.00280565,0.531,14,0,0.00119275,0.000500505,0.00240141,0.524446,12,0,0.000996572,0.000450651,5,4
105100,0.00299871,0.52729,5,0,0.00046081,0.000641795,0.00229433,0.520387,5,0,0.000425982,0.000391813,0.00256854,0.52621,8,0,0.000664381,0.000475459,5,4
105100,0.00358689,0.522247,11,0,0.00101378,0.000554632,0.00476656,0.519476,6,0,0.000511178,0.000537534,0.00155453,0.516192,6,0,0.000498286,0.000412473,5,4
105100,0.00454599,0.521003,7,0,0.000645134,0.000704685,0.0047865,0.527273,4,0,0.000340785,0.000743745,0.00424243,0.52453,9,0,0.000747429,0.000720003,5,4
105100,0.00511292,0.532127,8,1,0.000737296,0.000295799,0.00328136,0.517229,8,1,0.000681571,0.000191459,0.0034321,0.520875,12,1,0.000996572,0.000195517,5,4
105100,0.00402737,0.520865,4,0,0.000368648,0.000532367,0.00282151,0.51905,5,0,0.000425982,0.000317644,0.00233707,0.513042,13,0,0.00107962,0.000245203,5,4
105100,0.0044586,0.52577,3,0,0.000276486,0.000623782,0.0033914,0.523716,14,0,0.00119275,0.000777856,0.003017,0.526,7,0,0.000581333,0.000707996,5,4
105100,0.00765344,0.529639,8,0,0.000737296,0.000662119,0.00630018,0.524655,2,0,0.000170393,0.000255437,0.007625,0.529213,10,0,0.000830476,0.000300369,5,4
105100,0.00753239,0.523698,12,0,0.00110594,0.000318014,0.00222937,0.524114,9,0,0.000766767,0.000482653,0.00264201,0.527533,9,0,0.000747429,0.000496332,5,4
105100,0.00925892,0.523698,5,0,0.00046081,0.000355776,0.000248684,0.500726,11,0,0.00093716,2.43487e-05,0.00835961,0.519972,7,0,0.000581333,0.000163695,5,4
105100,0.00293572,0.523905,4,0,0.000368648,0.000484363,0.00212464,0.518111,8,0,0.000681571,0.000362874,0.00213316,0.509304,15,0,0.00124571,0.000199324,5,4
105100,0.00560052,0.523283,7,0,0.000645134,0.000280997,0.00621913,0.521468,6,0,0.000511178,0.00025986,0.00664186,0.525517,11,0,0.000913524,0.000291389,5,4
105100,0.0136467,0.524458,7,0,0.000645134,9.90166e-05,1.28631e-06,0.497738,4,0,0.000340785,8.17786e-06,0.000134714,0.503696,10,0,0.000830476,2.22862e-05,5,4
105100,0.0024745,0.520934,10,0,0.00092162,0.00050002,0.00272454,0.51666,6,0,0.000511178,0.00087695,0.00250781,0.524593,12,0,0.000996572,0.00108953,5,4
105100,0.00311069,0.530054,8,0,0.000737296,0.000409346,0.00420384,0.522236,9,0,0.000766767,0.000412141,0.00315295,0.515772,8,0,0.000664381,0.000321855,5,4
105100,0.00570695,0.527014,12,0,0.00110594,0.00118193,0.0141159,0.526191,7,0,0.000596374,0.00123905,0.0143974,0.526,10,0,0.000830476,0.00142334,5,4
105100,0.00888448,0.517618,4,0,0.000368648,0.000160279,1.98164e-05,0.501579,9,0,0.000766767,4.26349e-06,0.000115921,0.497354,11,0,0.000913524,8.69952e-06,5,4
105100,0.00496025,0.522661,6,0,0.000552972,0.00041657,0.00397371,0.518737,7,0,0.000596374,0.000312075,0.00425713,0.525118,10,0,0.000830476,0.000356705,5,4
105100,0.0126598,0.527014,7,0,0.000645134,0.000735671,0.00796485,0.517086,8,0,0.000681571,0.000205405,3.36539e-05,0.500294,9,0,0.000747429,8.52801e-06,5,4
105100,0.00453944,0.52957,5,0,0.00046081,0.000598844,0.00429785,0.529008,12,1,0.00102236,0.000521011,0.00401165,0.536983,9,1,0.000747429,0.000481779,5,4
105100,0.0101471,0.518792,8,1,0.000737296,0.000514888,0.00914009,0.523175,9,1,0.000766767,0.000456587,0.0094596,0.527617,11,1,0.000913524,0.000497768,5,4
105100,0.0083676,0.533577,5,0,0.00046081,0.000279728,0.00645361,0.517968,8,0,0.000681571,0.000205723,0.00698072,0.523795,2,0,0.000166095,0.000224222,5,4
105100,0.00189661,0.535167,5,0,0.00046081,0.000664412,0.00140163,0.518481,7,0,0.000596374,0.000382706,0.0013487,0.515772,13,0,0.00107962,0.000370137,5,4
105100,0.016845,0.52273,7,0,0.000645134,0.000287711,0.00242828,0.509831,7,0,0.000596374,0.000137865,0.00992798,0.524257,8,0,0.000664381,0.000145055,5,8
105100,0.0173683,0.518516,4,0,0.000368648,9.73959e-05,0.0250386,0.516375,8,0,0.000681571,4.35868e-05,7.07318e-05,0.501113,9,0,0.000747429,2.7293e-06,5,8
105100,0.0180534,0.528672,5,0,0.00046081,0.000608737,0.00285553,0.504937,8,0,0.000681571,7.58426e-05,0.000161342,0.499286,6,0,0.000498286,2.68607e-06,5,8
105100,0.0129676,0.519621,5,0,0.00046081,0.000118553,0.015475,0.527415,8,0,0.000681571,0.0001258,0.0159886,0.520077,10,0,0.000830476,8.15864e-05,5,8
105100,0.02131,0.528672,8,0,0.000737296,0.00020282,7.0555e-05,0.498791,3,0,0.000255589,4.17484e-06,0.0148958,0.520665,8,0,0.000664381,0.000110695,5,8
105100,0.02664,0.522592,7,0,0.000645134,9.03276e-05,0.00201242,0.507128,10,0,0.000851963,0.000215297,0.000992861,0.505187,12,0,0.000996572,2.18891e-05,5,8
105100,0.0123744,0.526392,9,0,0.000829458,0.000375516,0.0130735,0.520928,6,0,0.000511178,0.000695394,0.00465227,0.515919,7,0,0.000581333,0.000201056,5,8
105100,0.0380274,0.52204,7,0,0.000645134,0.000460401,0.000165264,0.504083,4,0,0.000340785,6.25845e-07,0.00260153,0.506636,10,0,0.000830476,6.26858e-05,5,8
105100,0.0116907,0.519552,3,0,0.000276486,0.000229933,0.00958089,0.528382,8,0,0.000681571,0.000187416,0.0100985,0.524782,10,0,0.000830476,0.000213697,5,8
105100,0.032829,0.528396,9,0,0.000829458,0.00069602,0.0191085,0.52181,8,0,0.000681571,0.000230172,0.0230888,0.523816,15,0,0.00124571,0.000442673,5,8
105100,0.00356095,0.516581,6,0,0.000552972,0.000278806,0.00418128,0.5277,7,0,0.000596374,0.000607487,0.00389445,0.518985,12,0,0.000996572,0.000428618,5,8
105100,0.016566,0.525494,7,0,0.000645134,0.000420735,0.0113142,0.526106,10,0,0.000851963,0.000150877,0.0109356,0.520014,10,0,0.000830476,0.000144121,5,8
105100,0.00542684,0.533301,7,2,0.000645134,8.63551e-05,9.03311e-05,0.533589,6,2,0.000511178,1.37415e-05,0.000212065,0.535891,12,2,0.000996572,7.71669e-05,5,8
105100,0.0028688,0.527705,3,0,0.000276486,0.000435793,0.00269493,0.521724,12,0,0.00102236,0.000394537,0.00149549,0.509031,8,0,0.000664381,0.000219428,5,8
105100,0.0236846,0.522178,4,0,0.000368648,8.19013e-05,0.0591659,0.521411,14,0,0.00119275,0.000384064,0.0557427,0.526525,13,0,0.00107962,0.000335574,5,8
105100,0.0121859,0.527636,4,0,0.000368648,0.000538646,0.00257662,0.5069,6,0,0.000511178,0.000113879,0.00446252,0.516024,6,0,0.000498286,0.000170866,5,8
105100,0.00622815,0.530538,6,0,0.000552972,0.000632217,0.00551214,0.534927,8,0,0.000681571,0.000535458,0.00317246,0.52369,8,0,0.000664381,0.000356654,5,8
105100,0.0398344,0.518447,5,0,0.00046081,6.32184e-05,0.00421249,0.505022,6,0,0.000511178,4.30209e-05,6.53814e-05,0.498278,7,0,0.000581333,8.24066e-06,5,8
105100,0.00666254,0.522454,10,0,0.00092162,0.000237421,0.00485085,0.527045,8,0,0.000681571,0.000330851,0.0048417,0.530347,12,0,0.000996572,0.00034156,5,8
105100,0.0226318,0.530676,5,0,0.00046081,0.000432394,0.0148343,0.52272,9,0,0.000766767,0.000123642,0.00334022,0.508065,11,0,0.000913524,3.13162e-05,5,8
105100,0.00742525,0.523352,7,0,0.000645134,0.000243666,0.00717089,0.530403,9,0,0.000766767,0.000248536,0.00515622,0.516066,5,0,0.000415238,0.000453591,5,8
105100,5.35928e-05,0.522523,3,0,0.000276486,0.000201962,0.000242829,0.523033,8,1,0.000681571,5.82914e-06,0.00119706,0.521631,18,1,0.00149486,1.20254e-05,5,8
105100,0.0133846,0.523559,6,0,0.000552972,0.000267635,0.00722831,0.522208,7,0,0.000596374,0.000139823,5.09068e-05,0.497963,10,0,0.000830476,4.36504e-06,5,8
105100,0.122634,0.521072,8,0,0.000737296,0.00108965,0.121922,0.518338,12,0,0.00102236,0.00120693,0.0719108,0.523711,14,0,0.00116267,0.00072735,5,8
105100,0.0109012,0.51216,7,0,0.000645134,0.00026879,0.000422877,0.501295,7,0,0.000596374,1.39903e-05,0.000113069,0.501911,13,0,0.00107962,3.50609e-06,5,8
105100,0.0219162,0.53869,5,0,0.00046081,0.000320418,0.000131369,0.498392,4,0,0.000340785,8.03317e-06,0.00413256,0.522408,9,0,0.000747429,0.00037442,5,8
105100,0.0218856,0.528741,4,0,0.000368648,0.000102352,0.000107988,0.499957,8,0,0.000681571,8.60751e-06,0.000900155,0.499958,5,0,0.000415238,1.51821e-05,5,8
105100,0.00524938,0.528672,6,0,0.000552972,0.000588062,0.00246278,0.530147,12,0,0.00102236,0.000779377,0.00250061,0.530032,8,0,0.000664381,0.000749674,5,8
105100,0.0161127,0.515269,6,0,0.000552972,0.000224669,0.020598,0.523744,7,0,0.000596374,8.20796e-05,0.00100461,0.501617,14,0,0.00116267,7.32847e-05,5,8
105100,0.00328168,0.52577,5,0,0.00046081,0.000367597,0.00382219,0.523887,7,0,0.000596374,0.000367128,0.00310071,0.52161,6,0,0.000498286,0.000344148,5,8
105100,0.0308608,0.533163,7,0,0.000645134,0.000301765,0.00296341,0.501465,3,0,0.000255589,2.95761e-06,0.0217434,0.5214,13,0,0.00107962,6.21628e-05,5,16
105100,0.0212827,0.533439,12,0,0.00110594,0.000680983,0.00116055,0.504794,5,0,0.000425982,1.69318e-05,0.0260066,0.530893,12,0,0.000996572,9.45709e-05,5,16
105100,0.0127002,0.521556,5,0,0.00046081,0.000180086,0.0335908,0.528866,5,0,0.000425982,4.2879e-05,0.00868336,0.518775,8,0,0.000664381,0.000149895,5,16
105100,0.0798435,0.525079,4,1,0.000368648,0.000546283,0.0703676,0.529492,9,1,0.000766767,0.000100716,0.0781415,0.523711,12,1,0.000996572,5.15979e-05,5,16
105100,0.0256575,0.520243,6,0,0.000552972,0.000197928,0.0118042,0.511936,9,0,0.000766767,0.000148565,0.00480319,0.498677,12,0,0.000996572,0.000246857,5,16
105100,0.000651259,0.522661,2,0,0.000184324,0.00046952,0.00309886,0.521297,8,0,0.000681571,0.000495623,0.00538492,0.532174,13,0,0.00107962,0.000224943,5,16
105100,0.0116191,0.514647,5,0,0.00046081,0.000150999,0.00360924,0.50929,8,0,0.000681571,6.80844e-05,0.0235779,0.524089,12,0,0.000996572,0.000237865,5,16
105100,0.0100876,0.523905,6,0,0.000552972,0.000465846,0.00663899,0.520131,9,0,0.000766767,0.000250848,0.00750401,0.526189,10,0,0.000830476,0.000251443,5,16
105100,0.00337224,0.52653,6,0,0.000552972,0.000316259,0.0148909,0.522635,7,0,0.000596374,0.000174193,0.00501643,0.528394,7,0,0.000581333,0.000393855,5,16
105100,0.0195666,0.518101,9,0,0.000829458,0.000271072,0.0436446,0.519619,7,0,0.000596374,2.44722e-05,0.0262335,0.524845,8,0,0.000664381,5.80188e-05,5,16
105100,0.0127616,0.526392,6,0,0.000552972,0.000745596,0.0125039,0.526021,7,0,0.000596374,0.000227432,0.00862334,0.527092,17,0,0.00141181,0.000265615,5,16
105100,0.0257637,0.52204,1,0,9.2162e-05,3.92027e-05,0.0136713,0.520501,7,0,0.000596374,0.000179801,0.000396933,0.501218,7,0,0.000581333,1.56658e-05,5,16
